scigrade6,understand,workhard,challenge,choice,makemeth,ownexp,scigrade10,ses,sciach,certsci
4,4,3,4,1,1,1,5,-0.644,22.23,1
5,5,6,5,2,4,2,6,-0.631,28,1
5,6,2,2,4,2,1,8,-0.046,11.49,0
3,3,6,6,2,2,1,6,-1.18,16.93,0
5,6,6,6,1,4,1,7,0.324,23.01,0
4,3,6,6,1,1,3,6,-1.259,15.29,0
3,5,6,6,1,1,1,3,-0.913,15.24,1
4,2,5,6,1,1,1,5,0.139,12.53,1
4,4,6,6,2,4,1,7,-0.892,19.36,1
5,3,5,5,1,2,1,7,0.743,18.87,1
5,2,6,5,1,1,1,3,-0.462,15.28,1
4,4,4,2,1,1,1,2,0.328,16.15,1
3,2,5,5,1,1,1,2,0.201,10.78,0
4,5,6,6,2,1,1,5,-1.147,17.24,1
5,5,6,6,1,1,1,6,0.135,29.42,1
4,2,6,6,6,2,1,3,-0.407,16.79,0
4,4,6,6,1,4,1,5,-1.539,13.53,1
4,2,5,5,4,1,1,2,0.002,16.39,1
5,2,5,6,1,1,1,4,0.019,22.9,1
4,6,6,6,1,1,1,7,-0.968,22.13,0
5,6,6,6,1,1,2,8,0.182,17.12,1
5,5,6,6,1,1,1,8,-0.863,26.35,0
5,5,6,6,3,3,1,6,-0.669,15.68,1
5,5,6,6,1,1,1,8,-0.362,27.32,1
4,4,6,6,2,1,2,6,-0.497,16.68,1
4,4,6,6,3,2,2,7,-0.451,23.18,1
5,3,3,3,1,1,1,6,0.889,24.52,1
4,3,3,4,1,1,1,5,0.172,17.37,1
5,4,5,5,1,2,1,8,0.961,17.66,1
5,3,6,6,1,1,1,8,-0.931,24.91,1
3,2,4,3,3,1,1,2,-0.153,14.66,1
5,3,6,6,1,1,1,6,0.291,21.96,1
4,4,3,5,1,3,1,6,0.015,24.6,1
3,6,6,6,1,1,1,7,0.045,21.01,1
5,3,6,6,1,1,1,8,0.223,25.55,0
3,3,5,3,1,2,1,5,-0.297,19.93,1
3,5,4,3,1,1,1,6,-0.779,21.92,1
3,6,6,6,1,1,1,6,-0.255,18.69,0
5,4,3,3,1,1,2,1,-1.007,27.33,0
4,6,6,6,1,1,4,7,-0.346,18.52,1
4,5,5,5,1,1,3,6,-0.442,22.63,0
4,6,5,3,1,1,1,7,-0.918,21.18,1
4,1,1,1,1,2,3,5,0.502,14.2,1
5,2,4,2,1,1,1,7,-1.108,25.32,1
5,3,4,5,3,1,1,5,-1.005,25.99,0
4,6,5,5,1,2,2,5,0.534,27.17,0
5,6,6,6,3,2,1,7,1.555,33.62,0
3,5,6,4,1,2,1,7,-1.074,25.38,0
4,6,6,6,2,2,2,6,0.6,19.71,1
5,4,5,6,1,1,1,8,1.11,24.58,0
5,3,6,5,1,1,2,8,0.002,29.66,0
5,2,4,5,3,3,2,5,-1.415,22.7,0
5,6,5,6,1,1,1,8,0.057,29.08,0
5,5,6,5,1,1,1,7,0.539,32.39,1
5,5,6,6,2,1,2,5,0.132,15.82,0
5,3,6,5,1,1,1,3,-0.236,18.55,0
5,5,6,6,1,1,1,7,0.161,31.6,0
3,6,6,6,1,1,1,4,-0.616,17.24,1
5,5,5,4,1,1,1,5,-0.015,13.54,1
4,5,5,5,1,1,2,5,-0.116,22.69,0
4,2,2,2,1,1,1,6,0.061,20.27,1
5,5,6,6,1,3,3,7,1.067,19.82,0
4,5,6,6,1,1,1,5,0.195,24.51,1
3,3,5,3,1,1,1,6,0.276,19.65,1
3,6,6,5,1,1,2,5,-0.196,20.58,1
4,6,6,5,1,1,1,6,0.058,22.89,1
5,2,6,6,1,1,1,8,-0.341,26.5,0
5,5,5,5,1,1,1,7,-0.501,21.85,1
5,5,4,6,1,2,1,4,0.699,23.63,1
3,4,5,5,1,4,1,5,-0.9,12.86,1
3,5,6,6,1,2,2,6,0.791,23.74,1
4,4,5,4,1,1,1,6,-0.721,20.53,0
5,4,5,4,1,1,2,8,0.44,28.92,1
5,6,6,6,1,1,4,7,0.995,23.77,1
5,6,6,5,1,4,4,8,0.012,28,1
4,5,5,5,1,1,2,3,0.119,29,1
5,5,6,6,1,1,1,8,0.096,31.06,0
5,5,5,6,1,2,3,4,0.034,26.45,0
4,2,6,6,1,1,1,6,-0.641,16.46,0
5,6,6,6,1,2,1,8,-0.392,31.45,1
5,2,5,5,1,1,1,8,0.721,33.77,0
3,5,4,4,1,2,2,3,-0.418,21.24,0
3,4,6,2,1,1,1,7,-0.224,14.86,1
2,6,5,6,5,1,1,3,0.494,19.73,0
4,3,6,6,1,1,1,5,-1.427,18.24,1
4,3,6,5,1,1,1,7,-0.026,12.91,1
4,2,2,2,1,1,1,2,-0.55,12.85,0
3,4,6,6,4,1,1,1,0.269,15.23,1
4,2,5,6,3,3,2,7,-0.145,13.79,1
5,4,5,3,1,1,1,8,1.656,27.27,1
3,3,6,5,1,5,1,4,-1.318,16.94,1
3,2,6,5,1,1,1,7,-1.167,18.08,1
4,4,5,5,1,1,1,5,-0.541,15.46,1
4,4,5,5,1,1,1,7,0.012,25.91,0
4,4,5,5,2,1,1,5,-1.062,17.13,1
5,6,6,6,2,3,1,5,-0.816,25.61,1
5,4,6,6,2,1,1,7,-0.782,17.25,1
5,5,6,5,4,1,5,7,-0.109,19.68,1
3,3,6,6,1,1,1,5,-1.286,18.31,0
5,5,6,4,1,1,1,7,-0.738,24.98,1
4,6,6,5,1,1,1,5,-1.147,16.2,0
4,4,4,4,1,1,1,7,0.379,12.88,0
5,3,3,2,2,1,1,8,0.966,29.08,0
5,5,6,6,1,1,1,8,-0.126,19.26,0
4,6,6,6,3,1,1,3,-0.607,23.01,0
5,4,6,5,3,1,1,5,0.62,24.11,0
3,6,6,6,1,1,1,6,-1.147,17.36,0
4,5,5,6,1,1,1,7,0.176,16.27,0
5,4,5,3,4,4,4,7,-0.051,22.08,0
5,2,6,4,1,1,1,7,0.156,24.67,0
3,2,2,5,1,1,1,3,-0.459,14.26,0
3,4,5,5,1,1,1,4,0.292,30.15,0
2,6,6,6,3,2,2,3,-0.749,16.99,0
3,3,5,5,1,1,1,4,-1.682,14.07,0
4,5,5,5,1,1,1,6,-0.019,15.88,0
2,2,5,2,1,1,1,6,-0.947,14.49,0
3,5,6,5,1,1,1,8,0.047,18.61,0
2,5,5,6,1,2,1,8,-1.809,29.81,0
5,6,6,6,1,3,2,8,-1.04,27.01,0
5,5,5,6,1,1,1,5,0.39,24.43,1
4,2,5,4,1,1,1,6,-0.676,15.04,0
4,3,6,6,2,3,1,4,-0.04,20.75,0
5,6,6,6,1,1,2,8,0.434,33.78,1
2,2,5,4,1,1,1,4,0.024,22.8,0
5,6,6,6,1,1,1,8,1.194,18.29,0
4,4,4,5,1,2,1,3,-0.876,29.65,0
4,5,4,4,1,2,3,6,0.132,33.08,0
3,3,5,6,1,1,1,3,0.002,23.92,0
5,6,6,6,1,1,1,7,0.435,32.08,1
4,5,6,4,2,1,3,6,0.494,29.51,0
5,5,5,5,1,1,1,7,-0.04,27.24,1
4,6,5,6,1,2,1,5,0.283,20.8,1
4,5,4,5,2,2,1,5,-0.229,20.03,0
5,2,3,3,1,1,1,6,0.899,24.14,1
5,4,5,6,1,1,1,8,0.65,34.18,1
2,5,5,5,1,3,1,4,0.837,16.76,1
3,3,6,5,2,2,2,7,0.408,26.49,1
3,6,6,6,1,1,3,4,-0.705,16.38,0
3,5,5,2,1,1,1,4,-0.501,23.52,0
5,6,6,6,1,1,1,6,0.137,20.42,0
4,3,5,2,1,1,1,5,0.839,20.49,0
5,5,5,5,1,3,1,5,-0.556,21.94,1
5,3,6,5,1,1,1,6,0.31,26.96,1
4,4,6,6,1,1,1,5,0.982,31.9,0
4,6,6,6,4,4,3,5,0.405,21.08,1
5,6,5,6,2,1,1,7,1.282,24.71,1
5,5,6,6,1,1,1,8,0.937,32.22,0
4,2,3,4,1,1,1,5,1.25,26.45,1
5,5,5,6,1,2,3,7,-0.145,23.29,0
5,4,6,5,1,1,1,8,0.511,26.07,0
4,2,6,6,2,1,1,5,-0.979,19.75,0
5,4,6,5,2,1,1,8,-0.744,17.44,0
5,5,6,4,1,1,1,8,-0.658,32.4,0
4,2,6,5,1,1,1,4,-0.699,19.82,0
5,4,5,3,1,1,1,5,-0.073,25,0
5,5,6,6,5,3,1,7,-0.4,21.18,0
3,5,6,4,1,1,1,5,0.261,17.3,0
4,2,6,6,1,3,1,8,-0.699,29.24,0
5,4,6,5,1,1,1,8,0.959,31.77,0
4,5,6,5,1,1,1,2,-0.211,19.97,0
5,2,4,6,1,1,1,3,-0.276,20.03,0
4,5,6,6,3,1,1,4,-1.073,18.1,0
3,3,6,6,1,1,1,3,-0.173,11.93,0
4,3,4,4,1,1,1,2,0.545,26.46,0
3,5,5,5,3,1,1,4,-0.192,13.76,1
5,5,5,5,1,1,1,6,-0.288,34.64,1
4,5,4,5,1,1,1,7,0.804,31.87,1
4,6,6,5,3,3,1,6,0.002,29.7,1
4,3,3,3,1,2,1,5,1.296,15.12,1
5,6,6,6,2,1,1,8,1.894,31.5,1
4,3,6,5,1,1,1,8,0.306,28.91,0
5,5,5,3,1,1,1,6,1.144,34.07,1
5,5,5,5,1,1,1,8,0.285,20.33,1
5,5,5,4,3,2,2,8,0.947,33.21,1
4,4,5,4,1,1,1,7,0.333,23.1,0
5,6,6,6,1,1,1,8,0.333,21.89,1
5,5,6,5,1,1,1,8,0.146,23.09,0
1,6,6,6,1,3,1,4,0.305,18.6,1
5,2,6,5,1,1,1,2,-0.054,21.45,0
5,6,6,5,1,1,1,8,0.298,31.71,1
5,3,6,5,1,1,1,8,1.461,30.01,0
2,2,2,2,1,1,1,7,-0.473,16.98,0
4,4,6,6,1,1,1,5,-0.55,17.93,0
4,6,6,6,1,1,1,5,-0.757,16.75,0
3,6,6,6,1,1,1,7,0.998,23.35,0
2,6,6,6,1,4,1,3,0.394,10.72,0
5,6,3,6,1,1,1,5,0.364,26.84,0
3,3,5,5,1,2,2,4,0.343,10.45,1
2,3,6,3,2,3,1,4,-0.21,16.33,1
4,2,3,4,1,1,2,1,0.281,23.76,1
5,5,6,5,1,1,1,5,0.643,25.45,1
4,4,5,5,1,1,1,5,0.175,25.18,1
4,3,5,5,1,1,2,4,-0.277,17.05,1
2,4,5,5,2,1,1,3,-0.442,28.86,1
5,6,5,6,1,3,2,8,-0.211,30.88,1
3,3,5,6,1,1,1,5,-0.71,23.69,1
4,4,6,5,3,1,1,6,-0.427,22.52,1
4,2,4,4,1,1,1,3,-0.294,31.81,0
4,2,6,6,1,1,1,4,-1.862,20.54,1
4,5,4,5,1,1,1,6,-0.41,28.97,0
3,2,5,4,1,1,1,2,-1.234,20.87,1
5,3,4,4,1,1,1,8,-0.254,29.14,1
4,5,5,5,1,1,1,4,-0.287,26.42,0
3,3,5,6,1,1,1,5,-0.735,11.32,0
5,6,6,6,1,1,1,7,0.002,22.89,0
3,2,2,2,5,1,1,2,0.478,15.32,0
5,4,4,3,1,1,1,8,-1.036,28.27,0
2,4,5,6,2,1,1,4,-0.601,20.84,0
5,6,3,6,1,1,2,8,0.646,21.48,0
4,3,5,6,1,1,1,5,0.588,21.43,0
4,6,6,6,1,1,1,5,-0.518,23.65,0
5,4,6,5,1,1,1,6,0.721,26.75,0
4,4,6,6,1,1,1,7,-0.58,26.74,0
5,4,6,5,1,1,1,5,-0.802,29.89,0
5,5,3,3,1,1,1,3,-0.763,23.58,0
2,6,6,5,5,1,1,5,-0.989,20.04,0
5,6,6,6,1,1,1,8,0.777,34.64,0
5,2,6,6,1,1,1,3,0.261,17.35,0
5,6,3,5,2,3,2,8,2.01,33.32,0
4,3,3,4,1,1,1,5,0.655,24.79,0
5,5,6,5,1,1,1,5,0.531,20.67,0
4,3,5,2,1,1,1,3,1.344,20.22,0
4,6,6,6,1,1,1,5,1.377,31.82,0
5,5,6,5,1,1,1,8,0.711,34.2,0
3,5,5,5,1,1,1,8,0.002,31.3,0
5,5,5,5,1,1,1,7,0.212,23.84,0
4,5,5,6,1,1,1,7,0.576,32.68,0
4,6,6,6,3,1,1,6,0.534,21.78,0
4,5,5,6,1,1,1,6,0.434,23.52,0
5,5,6,6,3,4,3,7,0.989,30.7,0
3,6,6,6,1,1,1,7,0.499,28.45,0
3,4,5,6,1,1,1,7,0.676,25.09,0
5,5,5,6,1,1,1,6,-0.145,21.54,1
2,3,6,5,1,1,1,2,-0.5,18.31,1
5,4,4,3,1,1,1,8,0.22,30.98,1
3,6,6,6,1,1,1,8,0.516,30.28,0
3,3,6,6,1,1,1,4,-0.092,14.01,0
5,4,6,6,1,1,1,7,-0.498,28.62,1
3,6,5,3,2,1,1,6,0.465,15.16,1
3,6,6,6,1,1,1,7,1.054,13.12,1
3,6,6,6,4,2,1,7,-0.448,13.76,1
5,5,6,6,1,2,1,7,0.53,18.03,1
5,2,4,4,2,1,2,6,0.084,19.49,0
3,6,6,6,2,2,2,8,-0.811,11.91,1
1,3,6,5,2,1,1,8,-1.023,18.12,1
4,6,6,5,1,1,1,7,0.217,22.52,1
4,2,6,5,1,1,1,6,-0.827,13.31,1
5,5,5,5,2,1,1,7,-1.056,15.81,0
2,3,2,2,1,1,1,4,-1.611,12.23,1
3,5,6,6,2,1,1,4,0.626,27.41,1
3,6,6,6,1,1,1,8,-0.625,14.77,1
3,5,6,4,1,1,1,6,-0.166,14.87,0
5,6,6,6,2,1,2,7,0.142,24.8,0
3,5,4,4,3,2,2,6,-1.402,12.05,1
5,6,6,5,1,1,1,8,0.347,24.92,0
3,2,5,2,1,1,1,5,-1.006,11.59,1
2,2,3,2,1,1,1,3,0.214,13.67,0
4,6,6,6,1,1,1,6,0.605,20.27,0
4,4,5,4,1,1,1,8,0.309,24.15,0
4,5,5,5,1,1,1,5,-0.501,23.27,0
3,3,6,6,2,1,1,7,0.399,20.17,0
5,2,2,2,1,1,1,8,0.905,31.87,0
3,5,6,5,1,1,1,7,-0.393,17.8,0
5,4,6,6,1,1,3,8,0.876,32.27,0
5,6,6,6,2,4,4,8,0.058,29.78,0
4,5,5,5,1,1,1,7,1.561,33.78,0
3,5,6,6,1,1,1,2,0.428,26.71,1
4,2,2,3,1,1,1,7,0.687,32.31,0
5,4,5,6,1,1,1,7,0.75,23.11,0
4,3,6,4,1,1,2,7,0.348,27.19,0
5,5,6,6,1,1,1,8,1.241,33.12,0
3,3,3,4,1,1,1,4,-0.712,25.25,0
5,6,6,6,1,1,1,8,-0.065,23.23,0
5,4,4,5,3,3,4,7,0.801,16.24,0
3,5,6,6,1,1,1,6,-0.568,16.05,0
4,5,6,5,1,1,1,4,-0.857,13.34,1
1,3,6,4,1,1,1,3,-1.159,13.8,0
5,5,6,6,1,1,1,4,-1.07,12.51,1
4,6,6,6,3,1,1,2,0.077,16.54,1
5,3,6,4,4,2,2,7,-0.5,16.88,0
4,6,6,6,3,1,2,7,0.122,15.36,0
5,6,5,6,1,2,3,8,0.822,20.7,1
4,6,6,6,1,1,1,7,-0.057,15.59,1
5,5,5,6,1,3,1,5,0.107,18.25,0
4,5,5,6,2,1,1,7,0.62,21.92,0
3,5,6,6,1,3,2,7,0.132,23.18,1
5,3,3,3,1,1,1,7,0.404,21.59,1
4,2,6,6,1,1,1,5,-0.658,20.66,0
3,3,6,5,1,1,2,5,-0.093,14.55,1
5,5,6,6,1,1,1,6,-0.095,29.65,1
5,2,6,6,1,1,1,5,-0.805,18.38,0
5,6,6,6,1,2,1,7,1.033,19.17,0
4,4,6,5,1,2,2,7,-0.041,31.91,1
3,5,5,6,1,2,2,6,0.477,27.26,0
5,6,6,6,4,4,3,7,0.275,25.95,1
5,2,3,3,1,1,1,8,0.509,27.28,0
5,6,6,6,1,1,2,8,1.233,26.91,0
4,5,5,5,3,2,3,4,0.534,31.35,1
4,6,5,5,1,1,3,7,-0.232,29.09,0
4,6,5,6,1,1,2,3,-0.255,14.37,1
3,2,4,3,1,3,1,7,0.098,27.52,0
4,2,6,3,1,1,1,8,-1.077,22.24,0
5,6,6,6,1,1,1,8,0.69,29.3,1
5,6,6,6,1,1,1,8,-0.426,23.18,0
3,5,6,6,1,2,1,7,-1.204,19.64,1
1,3,6,6,1,1,1,8,-0.879,20.78,1
5,5,6,6,1,2,1,7,-1.078,23.1,0
5,5,6,5,1,1,1,7,-0.41,21.66,1
2,2,5,5,1,1,3,4,-1.154,12.37,1
3,6,6,6,2,2,1,4,-0.534,11.7,1
2,4,4,4,2,2,1,3,0.061,16.9,1
4,6,5,5,2,2,2,6,0.433,24.3,0
4,6,6,5,1,1,1,5,-0.896,19.59,1
3,2,6,5,1,1,1,5,-0.603,15.37,1
3,4,4,4,2,1,2,6,0.559,34.18,0
4,5,6,5,1,1,1,6,0.088,28.87,0
3,3,6,5,1,1,1,4,0.375,16.49,1
3,5,2,4,1,1,1,5,-0.634,19.62,0
5,6,6,5,1,1,1,8,-0.013,30.57,1
5,6,6,5,1,1,1,8,1.121,29.54,1
3,3,6,6,3,1,1,1,-0.483,13.52,1
2,2,4,2,1,1,1,2,-0.277,14.66,0
4,2,5,5,1,1,1,5,0.261,16.98,1
4,2,6,2,1,1,1,4,-0.026,17.64,0
5,4,6,6,1,4,2,6,0.649,25.75,0
5,4,6,6,1,1,1,6,0.747,27.5,0
4,6,6,6,3,3,4,7,-0.094,21.65,0
5,6,6,6,1,1,3,7,0.844,29.58,0
4,6,6,6,1,1,1,7,0.352,25.46,0
5,4,6,6,1,1,1,3,0.254,20.08,0
4,4,4,6,1,1,1,4,0.543,27.78,0
4,1,1,1,1,2,2,6,-0.236,17.86,1
5,4,3,3,2,1,1,7,0.137,22.02,0
5,4,5,5,1,1,1,8,-0.526,21.43,0
1,3,6,5,1,1,1,4,-1.173,13.64,0
4,1,1,1,1,4,1,3,-0.126,18.98,0
4,6,6,5,1,1,1,3,-1.308,14.62,0
2,4,4,6,1,1,1,4,-0.161,22.99,0
4,3,4,5,1,1,1,4,-0.258,13.89,0
4,3,6,6,1,1,1,7,0.443,22.36,0
3,3,6,6,1,1,1,5,0.437,21.09,0
4,5,6,3,1,1,1,7,0.651,27.27,0
4,3,6,5,1,1,1,4,-0.863,14.19,0
4,3,6,5,1,1,1,8,1.155,25.48,0
5,6,6,4,1,1,1,6,-1.151,19.91,0
3,3,6,6,1,1,1,5,0.164,22.36,0
3,5,5,5,3,1,1,5,-0.503,14.78,1
4,3,5,2,2,4,3,8,-0.865,11.59,0
4,3,6,5,1,1,1,4,-0.798,26.94,0
3,1,1,1,3,1,2,8,0.132,24.48,0
4,2,2,2,1,1,1,4,-0.544,25.87,1
4,2,5,4,1,1,1,7,-0.765,19.53,0
2,4,4,4,2,4,2,3,-1.07,11.4,1
3,3,6,6,1,1,1,4,-0.12,14.6,0
4,3,5,3,1,1,1,7,0.207,20.06,1
4,4,5,6,1,1,1,6,0.342,26.1,1
5,6,6,6,3,1,2,8,0.085,18.44,1
4,3,4,5,2,1,1,8,-0.238,31.83,1
5,4,5,5,1,1,1,8,-0.255,28.67,0
3,5,3,3,1,1,1,1,-1.233,11.23,1
4,2,6,6,2,3,1,5,-0.918,14.41,0
5,3,6,6,1,1,1,7,-0.885,14.39,0
5,3,6,5,1,1,1,8,-0.442,27.18,0
5,6,6,6,3,3,2,8,1.578,25.63,0
4,5,5,6,2,1,1,5,0.261,16.51,0
5,6,6,6,2,1,1,8,1.355,25.82,0
5,6,6,6,1,1,1,7,1.414,21.24,1
5,4,4,5,1,1,1,7,0.511,30.62,1
5,4,4,6,1,1,1,5,0.253,28.2,1
5,4,5,6,1,1,1,8,0.061,30.12,0
4,4,6,6,1,1,1,7,0.025,23.59,0
5,4,5,5,1,1,1,8,1.116,28.42,0
4,5,6,6,1,1,1,7,-0.507,31.86,0
5,5,5,6,1,1,1,7,0.641,29.48,0
3,4,6,5,2,2,3,5,-1.077,14.1,1
5,5,5,5,1,1,1,5,-0.609,23.16,0
5,5,5,5,1,1,1,7,0.43,18.65,0
3,3,3,2,1,1,1,4,-0.116,22.72,0
2,6,6,6,1,2,2,8,-0.792,15.13,0
5,6,5,5,1,1,2,5,0.666,23.24,0
5,6,6,6,1,2,1,8,0.159,28.91,0
3,3,6,5,2,1,1,3,-1.148,14.62,0
4,4,5,5,1,1,1,7,-0.634,22.59,0
1,4,5,5,1,1,1,2,-0.17,19.4,0
3,4,6,6,2,1,2,3,0.168,21.93,0
4,5,2,5,1,1,1,8,0.155,29.71,0
4,2,3,3,1,1,1,8,-0.101,33.78,0
5,4,6,6,1,1,1,8,1.083,31.34,1
3,4,6,6,1,1,1,5,0.488,17.89,1
3,4,6,6,2,2,1,8,0.305,17.16,1
4,2,6,2,1,1,1,3,-1.261,11.87,0
2,6,6,6,1,1,1,8,-0.863,16.38,1
5,5,6,6,1,1,1,7,0.139,24.23,1
4,6,6,6,1,3,1,5,-0.385,20.34,0
4,6,5,6,3,4,4,6,-0.988,20.49,1
5,6,6,6,1,1,2,6,0.442,15.67,1
4,5,5,6,1,1,1,5,0.847,22.71,1
4,3,4,6,1,1,1,7,0.644,28.58,1
2,6,6,5,1,1,1,5,-1.224,21.98,1
5,5,6,6,1,1,2,4,0.86,25.97,1
2,6,5,6,1,1,1,3,0.937,18.31,1
5,5,4,4,3,1,1,8,1.039,34.18,0
5,5,5,6,1,2,2,8,1.478,27.88,1
5,5,6,3,1,1,1,8,0.061,28.31,1
4,4,5,3,1,1,1,3,0.641,24.01,1
4,3,6,5,1,1,1,8,-1.87,17.98,1
4,2,6,5,1,1,1,3,-0.734,24.98,0
3,2,2,5,1,1,1,3,-0.109,23.33,1
5,4,3,6,2,2,1,6,-0.759,14.38,0
2,3,4,5,1,1,1,5,-0.965,26.58,1
4,4,6,4,3,1,3,5,0.166,22.39,1
4,3,4,5,1,1,1,5,0.345,18.75,0
3,6,5,6,1,1,1,6,-1.389,19.31,0
4,4,4,4,1,1,1,8,-0.941,19.57,1
4,4,5,5,1,2,1,5,-1.021,24.7,0
5,6,6,4,1,1,1,8,0.483,30.85,0
3,6,5,5,1,1,1,4,-1.06,13.23,0
3,6,6,6,1,1,1,6,-0.704,25.81,1
5,6,5,5,1,1,1,7,-0.704,32.41,0
5,5,6,6,1,2,1,5,-0.119,22.52,0
5,4,4,4,1,1,1,8,0.516,33.62,0
4,5,6,5,1,1,1,8,0.234,31.06,0
5,6,6,6,1,1,3,8,0.516,33.77,0
3,3,5,6,1,1,1,5,0.623,30.2,0
4,4,4,5,1,1,1,5,0.135,17.23,0
5,4,6,3,1,1,1,7,0.48,24.04,0
3,2,5,5,1,1,1,3,-0.399,14.61,0
4,4,6,6,1,2,1,7,1.001,21.16,0
4,1,1,1,1,2,1,4,-1.353,17.01,0
3,3,3,3,1,1,1,3,0.199,26.05,0
2,3,6,6,4,1,1,3,-0.41,19.82,1
4,2,6,5,3,1,1,4,-0.399,20.92,0
5,5,2,2,1,1,1,4,0.222,22.39,1
3,3,6,6,1,1,1,6,-0.322,22.97,1
3,3,6,4,1,1,1,7,0.417,22.72,0
3,4,5,4,2,1,1,5,-0.192,13.65,0
3,6,6,6,1,1,2,3,0.098,26.3,1
5,4,5,4,2,1,1,8,-0.126,26.16,1
4,5,5,5,1,2,1,7,1.155,23.52,1
5,4,5,5,1,1,1,7,0.132,28.13,1
3,5,5,5,3,2,1,4,-0.494,28.49,0
4,5,6,6,2,1,1,8,-0.121,27.48,1
2,5,6,6,1,1,2,6,-0.805,20.56,1
4,4,5,6,1,1,1,4,1.199,19.43,1
5,6,6,6,1,5,2,8,0.438,30.55,1
4,4,4,2,1,2,1,3,-1.611,19.29,1
3,4,6,6,2,1,1,3,-1.611,14.53,0
4,6,6,6,1,1,1,6,-0.021,26.86,0
5,6,6,5,1,1,1,8,-0.281,24.86,1
3,5,5,5,1,1,1,3,0.336,32.71,1
3,4,6,6,1,3,3,5,0.077,16.15,1
4,6,5,5,5,3,4,5,0.061,13.28,1
4,6,5,6,1,1,1,5,1.036,21.29,1
4,6,5,6,1,1,1,5,-0.531,19.14,1
3,5,5,5,1,1,1,5,-1.018,21.38,1
4,6,5,6,1,1,1,7,-1.079,27.25,1
4,2,5,6,1,1,1,5,-0.814,26.06,0
3,5,5,5,3,1,1,5,-0.55,25.99,0
3,1,1,1,1,1,1,2,-1.06,12.7,0
4,4,2,4,1,1,1,8,0.393,24.9,0
5,6,6,6,2,1,1,8,0.544,31.19,0
3,2,5,5,1,1,1,4,-0.809,18.05,0
3,2,6,3,1,1,1,3,-0.385,24.56,0
2,3,4,5,1,1,1,2,-0.097,21.63,0
3,2,5,5,1,1,1,3,-0.32,19.43,0
3,4,6,6,1,1,1,5,0.558,26.28,1
5,6,6,6,4,1,1,8,0.521,28.99,1
5,4,3,3,1,2,1,7,0.002,33.23,1
3,2,6,5,2,1,1,4,-1.048,13.49,1
5,4,5,5,1,1,1,8,0.074,31.29,1
4,5,4,4,1,1,1,4,-1.756,24.2,1
4,4,4,5,1,1,1,6,-0.293,32.42,1
2,5,4,6,1,1,1,2,-0.244,21.29,1
3,6,5,5,3,1,1,8,0.046,25.89,0
3,5,6,6,1,1,1,4,-1.353,13.05,1
5,4,6,5,1,1,1,8,0.529,33.33,0
3,5,6,6,3,1,2,4,0.036,17.34,0
4,2,4,5,1,1,1,4,-0.78,18.07,0
3,4,6,5,2,1,1,6,-1.354,21.67,0
4,5,6,4,1,2,1,8,-0.395,25.3,0
4,2,6,6,1,1,1,7,0.128,25.3,0
4,3,6,4,1,1,1,6,-0.495,21.14,0
4,4,6,5,1,1,1,6,-0.078,19.16,0
4,5,6,6,1,1,1,8,0.684,33.37,0
1,2,5,6,1,1,1,1,-0.808,14.2,1
5,2,2,2,1,1,1,8,0.128,29.44,1
4,6,6,6,3,4,2,7,0.46,12.69,1
4,3,5,4,1,1,1,6,-0.769,28.31,1
4,4,6,4,1,1,1,2,-0.188,11.19,1
4,6,3,3,1,1,1,1,-0.27,26.19,1
5,2,6,5,1,1,1,8,-0.789,22.18,1
3,3,3,6,1,1,1,4,-0.743,16.82,1
5,5,6,5,1,1,1,7,0.72,21.53,0
5,3,6,5,1,1,2,7,0.699,27.1,0
3,3,5,6,1,1,1,2,0.06,15.17,0
5,4,6,5,1,1,1,8,1.067,26.43,1
3,2,4,2,2,1,2,5,-1.315,18.05,1
5,3,4,5,1,1,1,8,0.6,19.23,1
5,4,4,3,1,1,2,8,0.913,23.93,1
3,4,5,6,1,1,1,3,-0.419,14.1,0
3,6,6,5,1,1,1,5,0.817,24.8,0
5,4,5,6,1,1,1,6,-0.093,20.91,1
3,3,5,4,1,1,1,3,-1.073,22.71,1
5,4,6,6,1,1,1,3,-0.538,18.54,1
4,2,6,6,1,1,1,6,0.855,21.3,0
4,3,5,4,1,1,1,4,0.215,22.67,1
4,3,4,5,1,1,1,5,-0.641,28.34,1
5,6,6,6,3,3,3,8,0.244,31.6,1
2,6,4,5,2,2,2,2,-1.415,17.88,0
4,3,5,6,1,1,1,8,1.027,29.04,1
5,2,4,6,1,1,1,7,0.166,21.29,1
3,3,6,5,1,1,1,5,-0.995,14.03,1
2,5,6,6,1,1,1,4,-0.093,26.22,1
5,5,6,5,1,1,1,7,-0.447,19.72,1
5,5,6,6,1,1,1,8,-1.639,14.69,0
5,5,5,6,1,1,1,7,-0.21,29.68,1
4,6,6,6,1,1,1,5,0.356,20.27,1
4,6,5,5,3,2,3,3,0.474,17.66,1
4,3,2,3,1,1,1,5,-0.072,16.27,0
2,6,5,6,1,1,1,3,-0.069,20.06,1
5,5,5,6,1,1,1,6,-0.876,22.62,1
5,6,6,6,1,1,3,8,1.061,31.87,0
5,5,4,5,1,3,1,8,0.033,32.84,1
5,6,5,5,1,1,1,5,-0.21,17.57,1
4,5,5,5,2,1,1,6,-0.39,19.59,1
5,5,5,4,1,1,1,8,-0.115,31.41,0
